unbekannt,2021/08/24 00:00:00,6
A15-A34,2020/07/11 00:00:00,104
A00-A04,2021/06/23 00:00:00,39
A35-A59,2020/11/16 00:00:00,5477
unbekannt,2021/11/06 00:00:00,5
A35-A59,2021/05/21 00:00:00,2542
A05-A14,2020/12/09 00:00:00,1763
A15-A34,2020/05/25 00:00:00,120
unbekannt,2021/08/06 00:00:00,2
A80+,2022/05/09 00:00:00,2609
A80+,2020/12/30 00:00:00,3377
A15-A34,2020/09/25 00:00:00,918
unbekannt,2021/04/24 00:00:00,27
A05-A14,2021/06/24 00:00:00,143
unbekannt,2020/10/19 00:00:00,9
A05-A14,2020/10/13 00:00:00,342
A00-A04,2020/02/15 00:00:00,1
A00-A04,2021/05/17 00:00:00,191
A15-A34,2020/09/07 00:00:00,640
A15-A34,2021/05/05 00:00:00,6277
A05-A14,2021/12/07 00:00:00,13781
A00-A04,2022/03/20 00:00:00,3168
A80+,2020/09/02 00:00:00,21
A05-A14,2022/06/04 00:00:00,866
A80+,2020/06/28 00:00:00,7
A35-A59,2021/08/14 00:00:00,1369
A15-A34,2020/05/07 00:00:00,348
A60-A79,2021/10/12 00:00:00,1187
A15-A34,2021/08/26 00:00:00,4612
A15-A34,2020/12/25 00:00:00,3308
A60-A79,2022/03/20 00:00:00,10307
A80+,2022/04/11 00:00:00,4446
A00-A04,2020/10/22 00:00:00,262
A15-A34,2021/04/26 00:00:00,3781
A05-A14,2021/06/14 00:00:00,166
A00-A04,2020/09/09 00:00:00,33
A00-A04,2022/03/10 00:00:00,8453
A05-A14,2020/09/27 00:00:00,71
A80+,2020/09/30 00:00:00,77
A80+,2020/08/13 00:00:00,21
A80+,2021/05/29 00:00:00,79
A05-A14,2022/05/25 00:00:00,3093
A05-A14,2022/02/04 00:00:00,44601
A00-A04,2020/05/09 00:00:00,13
A80+,2020/05/30 00:00:00,19
A15-A34,2022/03/09 00:00:00,85701
unbekannt,2022/07/07 00:00:00,1
A80+,2020/09/20 00:00:00,17
A00-A04,2021/10/12 00:00:00,383
A15-A34,2021/11/08 00:00:00,6916
unbekannt,2022/03/25 00:00:00,396
unbekannt,2021/03/17 00:00:00,7
A35-A59,2022/02/18 00:00:00,65577
A80+,2021/01/10 00:00:00,908
A80+,2020/11/13 00:00:00,1252
A80+,2021/05/10 00:00:00,188
A05-A14,2020/06/06 00:00:00,23
A80+,2020/05/20 00:00:00,52
A35-A59,2020/10/09 00:00:00,1913
A05-A14,2021/05/17 00:00:00,632
A80+,2021/08/21 00:00:00,79
A00-A04,2022/07/10 00:00:00,4
unbekannt,2021/04/06 00:00:00,4
A60-A79,2021/03/12 00:00:00,1598
A05-A14,2021/01/07 00:00:00,960
A60-A79,2022/06/23 00:00:00,6136
A15-A34,2021/08/08 00:00:00,533
A35-A59,2021/10/17 00:00:00,1153
A35-A59,2020/08/16 00:00:00,182
A80+,2020/04/13 00:00:00,261
A80+,2021/04/21 00:00:00,666
A15-A34,2022/05/23 00:00:00,13761
A05-A14,2021/09/07 00:00:00,2998
A35-A59,2020/10/27 00:00:00,6254
A15-A34,2022/04/16 00:00:00,16198
A80+,2022/01/19 00:00:00,1834
A60-A79,2020/04/11 00:00:00,448
unbekannt,2022/04/23 00:00:00,23
A00-A04,2020/03/22 00:00:00,16
A80+,2021/12/10 00:00:00,1495
A60-A79,2020/03/22 00:00:00,389
A80+,2021/09/10 00:00:00,239
unbekannt,2020/10/09 00:00:00,5
A60-A79,2020/10/04 00:00:00,119
A15-A34,2020/04/18 00:00:00,549
A00-A04,2021/07/30 00:00:00,84
A15-A34,2021/01/15 00:00:00,4835
A80+,2022/03/13 00:00:00,2348
A05-A14,2021/03/03 00:00:00,893
A60-A79,2020/06/15 00:00:00,28
unbekannt,2020/11/06 00:00:00,28
A60-A79,2020/08/11 00:00:00,68
A35-A59,2021/04/24 00:00:00,6686
A15-A34,2020/10/30 00:00:00,6663
A60-A79,2021/07/12 00:00:00,40
A00-A04,2020/08/01 00:00:00,17
A15-A34,2022/04/26 00:00:00,42049
A80+,2021/11/03 00:00:00,1390
A15-A34,2020/11/28 00:00:00,4079
A05-A14,2021/11/28 00:00:00,4476
A15-A34,2021/12/14 00:00:00,15058
A80+,2020/05/01 00:00:00,121
A15-A34,2020/08/19 00:00:00,869
A35-A59,2022/06/27 00:00:00,20175
A05-A14,2021/10/11 00:00:00,1294
A15-A34,2022/06/01 00:00:00,15339
A15-A34,2021/05/06 00:00:00,5273
unbekannt,2021/10/27 00:00:00,9
A35-A59,2022/02/19 00:00:00,43811
A00-A04,2021/03/30 00:00:00,746
A00-A04,2022/04/28 00:00:00,2055
A60-A79,2020/07/22 00:00:00,56
A60-A79,2021/03/30 00:00:00,2776
A35-A59,2021/03/27 00:00:00,5972
unbekannt,2021/03/18 00:00:00,11
A00-A04,2021/12/08 00:00:00,2355
A80+,2020/03/06 00:00:00,4
A35-A59,2020/05/23 00:00:00,114
A35-A59,2021/01/31 00:00:00,1516
A05-A14,2021/08/28 00:00:00,1623
A35-A59,2021/02/10 00:00:00,4050
A05-A14,2021/07/11 00:00:00,23
unbekannt,2022/04/13 00:00:00,80
A80+,2022/07/05 00:00:00,281
A00-A04,2021/01/08 00:00:00,323
unbekannt,2020/12/14 00:00:00,12
unbekannt,2021/09/21 00:00:00,6
A15-A34,2022/03/18 00:00:00,81147
A35-A59,2022/05/02 00:00:00,34678
A60-A79,2020/10/31 00:00:00,1920
A05-A14,2021/02/24 00:00:00,696
unbekannt,2021/05/13 00:00:00,2
A80+,2021/01/29 00:00:00,1366
A60-A79,2021/07/02 00:00:00,55
A35-A59,2020/02/10 00:00:00,1
A15-A34,2020/11/19 00:00:00,7154
A60-A79,2020/09/28 00:00:00,198
A00-A04,2020/04/11 00:00:00,38
A80+,2021/02/18 00:00:00,586
A80+,2020/03/26 00:00:00,277
A05-A14,2021/12/08 00:00:00,13505
A00-A04,2020/04/01 00:00:00,56
A05-A14,2021/05/07 00:00:00,1879
